Player Name,Position Name,Activity Name,Period Name,Period Number,Date_obj,Start Time,End Time,Day Name,Month Name,Total Player Load,Total Distance,Tot IMA,High Speed Distance,IMA Accel High,IMA Accel Low,IMA Accel Medium,IMA CoD Left High,IMA CoD Left Low,IMA CoD Left Medium,IMA CoD Right High,IMA CoD Right Low,IMA CoD Right Medium,IMA Decel High,IMA Decel Low,IMA Decel Medium,Maximum Velocity,Meterage Per Minute,Player Load Per Minute,Velocity Band 1 Total Distance,Velocity Band 2 Total Distance,Velocity Band 3 Total Distance,Velocity Band 4 Total Distance,Velocity Band 5 Total Distance
FH10,Back,,Second Half,3,9/10/2017,14:56:27,15:39:18,Sunday,September,152.28331,1809.23926,44,178.36,0,6,0,1,11,3,0,15,1,0,5,2,6.4645,91.27277,7.68241,570.91998,586.59998,329.01001,143.53999,110.43
FH15,Mid/Back,,Second Half,3,9/10/2017,14:56:27,15:39:18,Sunday,September,240.10085,2720.13477,135,78.14,1,10,4,2,54,5,1,37,6,0,12,3,5.8575,108.22746,9.55302,662.23999,1266.09998,527.70001,184,65.66
FH11,Mid,,Second Half,3,9/10/2017,14:56:27,15:39:18,Sunday,September,168.10622,1981.42041,175,292.50001,0,18,5,0,69,9,0,62,2,0,7,3,5.7005,117.25537,9.94809,332.51001,660.32001,613.83997,80.57,208.33
FH13,Mid/Forward,,Second Half,3,9/10/2017,14:56:27,15:39:18,Sunday,September,209.72371,2032.82935,122,90.72,2,13,7,2,33,2,2,45,2,2,11,1,5.8335,98.17981,10.12905,567.01001,701.34998,396.85999,279.60001,89.62
FH14,Forward,,Second Half,3,9/10/2017,14:56:27,15:39:18,Sunday,September,102.83091,984.24701,86,80.59,2,17,3,5,26,9,1,17,3,0,3,0,6.1865,123.01806,12.85252,172.02,356.63,245.37,127.77,72.78
FH18,Back,,Second Half,3,9/10/2017,14:56:27,15:39:18,Sunday,September,83.92559,1001.94946,39,26.89,0,7,2,0,11,2,0,13,1,0,2,1,5.5075,66.96628,5.60925,276.5,418.04001,229.21001,50.35,21.66
FH22,Mid,,Second Half,3,9/10/2017,14:56:27,15:39:18,Sunday,September,211.37482,2267.09839,92,260.44,0,9,1,0,30,4,3,28,4,1,9,3,6.6115,116.918,10.90095,521.39001,817.73999,458.60001,207.12,146.66
FH21,Back,,Second Half,3,9/10/2017,14:56:27,15:39:18,Sunday,September,1.01601,2.25696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4345,3.31256,1.49121,2.26,0,0,0,0
FH9,Mid/Forward,,Second Half,3,9/10/2017,14:56:27,15:39:18,Sunday,September,282.08142,2879.80273,279,201.7,2,22,2,4,128,9,2,80,9,3,14,4,6.6205,112.92237,11.06093,563.88,1069.66992,631.34998,411.78998,125.69
FH2,Back,,Second Half,3,9/10/2017,14:56:27,15:39:18,Sunday,September,220.82024,2529.65283,119,159.77,1,17,4,2,57,3,0,22,1,0,9,3,6.2465,119.02102,10.38967,515.12,991.38,669.05994,194.06999,131.58
FH23,Back,,Second Half,3,9/10/2017,14:56:27,15:39:18,Sunday,September,159.17508,1716.9563,89,138.99,4,15,6,3,27,3,1,18,1,1,6,4,6.3935,87.12492,8.07715,394.06,637.89001,433.59,111.57,90.74
FH19,Mid,,Second Half,3,9/10/2017,14:56:27,15:39:18,Sunday,September,237.17039,2460.6499,252,218.74,2,13,9,3,100,10,0,99,2,0,9,5,6.8875,102.11437,9.84232,452.59,919.29999,593.96997,275.98001,163.81
FH20,Mid/Back,,Second Half,3,9/10/2017,14:56:27,15:39:18,Sunday,September,0.32831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935,0,0.48187,0,0,0,0,0
FH4,Mid/Back,,Second Half,3,9/10/2017,14:56:27,15:39:18,Sunday,September,248.29909,3320.14966,141,160.93,4,19,2,5,33,11,4,30,5,0,20,8,5.6845,77.47584,5.79407,1181.33997,1209.5,632.35999,135.37,120.89
FH5,Mid/Back,,Second Half,3,9/10/2017,14:56:27,15:39:18,Sunday,September,193.39095,2505.5498,81,113.81,0,13,6,0,24,2,0,19,5,0,10,2,6.2885,105.14929,8.11595,651.07001,1079.02002,552.25,107.58,59.82
FH6,Forward,,Second Half,3,9/10/2017,14:56:27,15:39:18,Sunday,September,175.10767,1801.85815,90,101.49,2,9,3,1,37,3,1,21,4,0,6,3,6.1425,101.82387,9.89542,506.34,656.54999,373.35999,162.81,60.35
FH16,Mid/Forward,,Second Half,3,9/10/2017,14:56:27,15:39:18,Sunday,September,147.54034,1621.9071,95,129.82,4,8,5,1,29,6,1,27,4,1,7,2,6.1285,88.13834,8.0177,321.94,547.21002,469.70001,152.37,64.82
FH1,Midfield,,Session,0,9/11/2017,15:41:55,17:54:18,Monday,September,749.24481,7174.34088,855,51.25,29,135,47,27,184,58,21,210,53,2,77,12,5.6285,65.9756,6.89009,2738.80002,3545.55997,514.27999,323.11,51.25
FH8,Forward,,Session,0,9/11/2017,15:41:55,17:54:18,Monday,September,532.34494,4513.89734,575,14.47,8,83,16,9,125,34,13,163,58,6,52,8,5.2365,60.8219,4.89548,2027.62,1951.77002,378.60999,141.06,14.47
FH10,Back,,Session,0,9/11/2017,15:41:55,17:54:18,Monday,September,614.70547,6905.25165,478,118.77,12,54,9,7,166,29,8,117,18,2,37,19,5.6995,63.50104,5.65286,2420.53008,3260.08002,815.31,288.89999,117.81
FH15,Mid/Back,,Session,0,9/11/2017,15:41:55,17:54:18,Monday,September,711.36048,6584.83636,831,67.04,15,115,34,33,188,111,15,236,43,3,33,5,6.3145,60.55449,6.54171,2207.55995,3549.20999,538.8,220.19001,50.15
FH11,Mid,,Session,0,9/11/2017,15:41:55,17:54:18,Monday,September,516.53014,5928.3866,843,188.94,12,99,28,34,323,81,9,184,33,7,29,4,5.1175,54.51774,4.75004,1823.58008,2841.07996,970.37003,104.81,182.03
FH13,Mid/Forward,,Session,0,9/11/2017,15:41:55,17:54:18,Monday,September,605.41484,5952.76837,574,45.92,26,84,36,10,125,44,7,162,37,0,35,8,5.6695,54.94914,5.56743,2723.84993,2514.21002,373.34,294.67,45.92
FH14,Forward,,Session,0,9/11/2017,15:41:55,17:54:18,Monday,September,690.32376,6412.14954,920,56.07,23,171,80,20,253,73,15,170,33,1,68,13,5.0915,58.96645,6.34825,1941.14003,3350.12012,807.50998,254.57001,56.07
FH18,Back,,Session,0,9/11/2017,15:41:55,17:54:18,Monday,September,500.98425,5811.75897,539,34.12,9,101,21,20,140,46,5,110,20,6,51,10,5.1295,53.44523,4.60708,2529.24997,2565.74002,531.01001,150.7,34.12
FH22,Mid,,Session,0,9/11/2017,15:41:55,17:54:18,Monday,September,689.58182,6759.29266,854,171.43,34,168,60,36,195,73,7,135,41,5,79,21,5.6475,62.1588,6.34143,2120.61995,3133.48001,1069.3,261.19001,162.98
FH21,Back,,Session,0,9/11/2017,15:41:55,17:54:18,Monday,September,642.59104,6756.03369,768,138.49,15,153,32,33,215,76,9,129,30,4,62,10,5.7565,62.1946,5.90931,2211.62004,3329.04993,838.77,237.26,110.91
FH9,Mid/Forward,,Session,0,9/11/2017,15:41:55,17:54:18,Monday,September,728.97078,6939.12787,862,130.84,31,141,51,21,263,88,13,154,25,2,51,22,6.1215,63.81257,6.70365,2774.46991,3301.06992,495.56,233.97,106.77
FH2,Back,,Session,0,9/11/2017,15:41:55,17:54:18,Monday,September,546.82252,3396.59671,487,28.89,4,79,21,4,160,34,1,115,8,2,53,6,5.2365,31.86346,5.02862,2166.74994,940.93002,208.81,50.84,25.58
FH23,Back,,Session,0,9/11/2017,15:41:55,17:54:18,Monday,September,638.80338,5989.578,778,73.8,41,168,37,27,195,57,8,140,36,1,54,14,5.2495,55.08046,5.87447,2067.30994,3035.29999,620.3,191.03,73.8
FH19,Mid,,Session,0,9/11/2017,15:41:55,17:54:18,Monday,September,609.01879,6606.14221,725,144,19,115,47,16,219,68,7,139,35,1,48,11,6.0415,60.75042,5.60057,2507.95007,3080.08002,654.55999,218.01,117.3
FH20,Mid/Back,,Session,0,9/11/2017,15:41:55,17:54:18,Monday,September,686.78619,7074.94263,796,110.2,30,116,52,33,206,61,21,174,47,1,44,11,5.5735,65.06153,6.31572,3032.63992,2948.45004,786.89002,195.54,101.78
FH4,Mid/Back,,Session,0,9/11/2017,15:41:55,17:54:18,Monday,September,458.62914,5433.85535,515,41.08,15,82,26,19,154,49,8,97,17,7,30,11,5.9325,50.30905,4.21758,2064.85001,2773.67004,435.85,118.05,31.84
FH5,Mid/Back,,Session,0,9/11/2017,15:41:55,17:54:18,Monday,September,563.3661,6020.38135,580,54.43,11,53,15,13,172,54,4,148,22,3,71,14,5.6195,55.62778,5.18075,2132.70998,3004.06006,645.71,182.25,49.73
FH6,Forward,,Session,0,9/11/2017,15:41:55,17:54:18,Monday,September,566.0843,5889.15564,555,117.03,6,92,40,25,148,50,3,108,20,4,51,8,6.1205,54.15697,5.20574,2301.91998,2767.20996,554.06,148.01,98.29
FH16,Mid/Forward,,Session,0,9/11/2017,15:41:55,17:54:18,Monday,September,510.19769,5841.84552,559,86.51,15,84,27,15,128,36,14,156,35,0,43,6,6.0075,53.72191,4.6918,2653.82008,2525.06006,432.59001,142.55,81.5
FH1,Midfield,,warmup,1,9/11/2017,15:41:55,15:56:28,Monday,September,95.10791,825.60406,27,0,3,5,4,0,4,0,0,4,1,0,5,1,4.7735,56.7302,6.5352,246.66,486.22,46.16,46.55,0
FH8,Forward,,warmup,1,9/11/2017,15:41:55,15:56:28,Monday,September,1.38458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09514,0,0,0,0,0
FH10,Back,,warmup,1,9/11/2017,15:41:55,15:56:28,Monday,September,81.67319,814.24457,17,5.07,0,3,1,0,7,0,0,3,0,0,3,0,4.9255,55.94965,5.61206,244.95,478.31,40.22,45.35,5.07
FH15,Mid/Back,,warmup,1,9/11/2017,15:41:55,15:56:28,Monday,September,110.90272,789.38104,33,2.66,0,11,5,0,4,1,0,7,0,0,3,2,4.9485,54.24119,7.62052,253.49001,449.85001,52.86,30.25,2.66
FH11,Mid,,warmup,1,9/11/2017,15:41:55,15:56:28,Monday,September,70.42155,738.84705,34,38.02,0,10,4,0,11,0,0,8,0,0,1,0,5.0425,50.76882,4.83892,185.07001,403.87,100.31,11.57,36.93
FH13,Mid/Forward,,warmup,1,9/11/2017,15:41:55,15:56:28,Monday,September,92.31583,731.24225,15,1.85,1,3,1,0,4,0,0,2,0,0,3,1,4.9375,51.70287,6.34342,228.8,414.5,47.59,38.14,1.85
FH14,Forward,,warmup,1,9/11/2017,15:41:55,15:56:28,Monday,September,100.95633,831.60706,42,6,1,16,4,0,10,0,0,8,2,0,1,0,5.0915,57.14269,6.93707,227.55,517.89001,52.16,25.94,6
FH18,Back,,warmup,1,9/11/2017,15:41:55,15:56:28,Monday,September,72.75797,721.58685,9,0,0,3,1,0,1,0,0,1,0,0,3,0,4.1065,49.58281,4.99946,211.28,456.84,52.33,0.7,0
FH22,Mid,,warmup,1,9/11/2017,15:41:55,15:56:28,Monday,September,95.90851,824.24701,30,5.63,0,8,7,0,6,1,0,1,0,0,7,0,4.8705,56.63695,6.59022,249.48,482.85001,49.27,36.99,5.63
FH21,Back,,warmup,1,9/11/2017,15:41:55,15:56:28,Monday,September,87.33204,814.25903,11,0,0,3,0,0,1,0,0,3,0,0,4,0,4.5715,56.39629,6.00096,238.27,485.87,75.27,14.76,0
FH9,Mid/Forward,,warmup,1,9/11/2017,15:41:55,15:56:28,Monday,September,77.99059,808.46503,30,4.98,0,12,2,0,10,0,0,4,0,0,1,1,5.1485,55.55252,5.35901,274.56,450.04001,39.53,37.35,4.98
FH2,Back,,warmup,1,9/11/2017,15:41:55,15:56:28,Monday,September,78.99372,370.33902,4,0,0,2,0,0,1,0,0,0,0,0,1,0,4.1565,29.84359,5.428,150.19,160.13,55.07,4.95,0
FH23,Back,,warmup,1,9/11/2017,15:41:55,15:56:28,Monday,September,89.63327,739.56702,35,6.49,1,15,1,0,5,1,0,6,0,0,6,0,5.0725,50.81829,6.15902,283.73999,358.25,47.15,43.32,6.49
FH19,Mid,,warmup,1,9/11/2017,15:41:55,15:56:28,Monday,September,84.21325,830.02185,23,0,2,3,3,0,7,1,0,5,0,0,0,2,4.5565,57.03376,5.78659,275.20001,469.35999,49.38,35.74,0
FH20,Mid/Back,,warmup,1,9/11/2017,15:41:55,15:56:28,Monday,September,88.08298,827.16382,25,0,1,8,5,0,1,2,0,4,0,0,4,0,4.5205,56.83738,6.0525,274.84,486.76999,55.37,9.77,0
FH4,Mid/Back,,warmup,1,9/11/2017,15:41:55,15:56:28,Monday,September,64.90498,751.66443,5,0.4,0,2,0,0,2,0,1,0,0,0,0,0,4.5045,54.3883,4.4599,214.60001,452.51001,72.76,10.98,0.4
FH5,Mid/Back,,warmup,1,9/11/2017,15:41:55,15:56:28,Monday,September,77.02721,778.01807,24,0,1,7,0,0,7,0,0,6,0,0,3,0,4.5745,55.42624,5.29287,219.03999,466.23999,55.18,37.13,0
FH6,Forward,,warmup,1,9/11/2017,15:41:55,15:56:28,Monday,September,91.89816,784.01306,16,0,0,3,2,0,5,0,0,4,0,0,1,1,4.3685,53.87233,6.31465,219,483.98999,64.03,16.99,0
FH16,Mid/Forward,,warmup,1,9/11/2017,15:41:55,15:56:28,Monday,September,80.29636,776.72406,24,1.62,0,5,3,0,3,0,0,4,0,0,7,2,4.5315,53.37148,5.51745,250.49001,454.5,37.86,31.99,1.62
FH1,Midfield,,minute drills,2,9/11/2017,16:10:33,17:02:00,Monday,September,370.28253,3577.5498,485,1.4,21,83,28,17,112,38,6,109,16,1,47,7,5.0485,69.52684,7.19615,1295.21997,1985.69995,217.50999,76.83,1.4
FH8,Forward,,minute drills,2,9/11/2017,16:10:33,17:02:00,Monday,September,230.75262,1854.79724,264,0,4,30,6,4,53,12,6,81,26,2,35,5,4.3525,58.91705,4.48451,853.23999,902.78003,88.24,10.17,0
FH10,Back,,minute drills,2,9/11/2017,16:10:33,17:02:00,Monday,September,305.28729,3495.604,238,63.52,10,26,5,5,83,16,6,44,6,1,22,14,5.6995,67.93429,5.93302,1190.55005,1763.52002,359.85999,117.78,63.05
FH15,Mid/Back,,minute drills,2,9/11/2017,16:10:33,17:02:00,Monday,September,335.22739,3342.10229,470,0,6,56,14,25,105,83,10,130,23,2,14,2,4.6175,64.9511,6.51488,1143.09998,1996.95996,155.32001,45.34,0
FH11,Mid,,minute drills,2,9/11/2017,16:10:33,17:02:00,Monday,September,255.92622,3030.84131,526,26.93,7,58,16,15,212,55,4,117,15,4,20,3,4.6105,58.90199,4.97372,1054.92004,1662.34998,271.28,15.36,26.93
FH13,Mid/Forward,,minute drills,2,9/11/2017,16:10:33,17:02:00,Monday,September,287.20145,2919.91699,321,7.22,18,44,22,7,63,32,4,90,20,0,16,5,5.3125,56.74627,5.58153,1372.22998,1326.14001,117.91,96,7.22
FH14,Forward,,minute drills,2,9/11/2017,16:10:33,17:02:00,Monday,September,342.27383,3206.58008,536,31.38,12,108,49,13,152,50,3,85,10,0,48,6,5.0645,62.31734,6.65182,983.02002,1765.81006,354.60999,70.94,31.38
FH18,Back,,minute drills,2,9/11/2017,16:10:33,17:02:00,Monday,September,256.8345,2958.14209,351,1.2,5,57,14,15,96,30,2,74,13,4,34,7,4.6285,57.48914,4.99137,1240.76001,1453.80005,211.03999,51.34,1.2
FH22,Mid,,minute drills,2,9/11/2017,16:10:33,17:02:00,Monday,September,333.35037,3296.74731,482,51.39,21,101,31,28,111,39,3,75,20,0,44,9,5.2275,64.06966,6.4784,1032.09998,1574.40002,557.56,78.04,51.39
FH21,Back,,minute drills,2,9/11/2017,16:10:33,17:02:00,Monday,September,309.99628,3307.08447,455,20.1,11,93,21,19,127,42,5,70,13,4,43,7,5.2025,64.27056,6.02453,1066.03003,1783.21997,359.79001,77.44,20.1
FH9,Mid/Forward,,minute drills,2,9/11/2017,16:10:33,17:02:00,Monday,September,382.91092,3515.88379,519,28.31,21,85,25,19,155,62,5,89,13,2,35,8,5.2435,68.32841,7.44157,1437.19995,1780.43994,231,38.65,28.31
FH2,Back,,minute drills,2,9/11/2017,16:10:33,17:02:00,Monday,September,282.33359,1623.21411,317,0,1,42,12,2,116,24,1,68,5,0,41,5,4.2855,31.54588,5.48693,1138.82996,432.35001,52.03,0,0
FH23,Back,,minute drills,2,9/11/2017,16:10:33,17:02:00,Monday,September,319.13263,3094.48096,460,11.17,34,92,19,17,121,47,4,71,21,0,28,6,5.1365,60.13878,6.20209,1097.33997,1653.97998,292.17999,39.31,11.17
FH19,Mid,,minute drills,2,9/11/2017,16:10:33,17:02:00,Monday,September,300.7103,3321.25781,442,21.45,7,78,30,10,125,52,6,83,20,0,29,2,5.0515,64.54601,5.84407,1252.68005,1734.64001,261.22,50.35,21.45
FH20,Mid/Back,,minute drills,2,9/11/2017,16:10:33,17:02:00,Monday,September,339.10117,3534.12012,419,34.72,17,64,25,26,107,39,8,85,24,0,22,2,5.1955,68.68282,6.59016,1510.34998,1574.06006,355.54001,59.16,34.72
FH4,Mid/Back,,minute drills,2,9/11/2017,16:10:33,17:02:00,Monday,September,232.28287,2765.79004,321,0,7,50,18,16,99,40,2,55,12,1,19,2,4.4805,53.75093,4.51423,1062.78003,1503.01001,165.78,34.22,0
FH5,Mid/Back,,minute drills,2,9/11/2017,16:10:33,17:02:00,Monday,September,273.57333,3008.84863,329,21.99,7,28,10,8,99,37,2,78,14,0,42,4,4.8495,58.47458,5.31668,1156.38,1484.29004,281.23001,64.5,21.99
FH6,Forward,,minute drills,2,9/11/2017,16:10:33,17:02:00,Monday,September,273.33731,3010.9873,348,25.07,4,61,29,20,90,36,1,58,10,3,33,3,5.2025,58.51615,5.31209,1199.95996,1515.71997,246.94,22.39,25.07
FH16,Mid/Forward,,minute drills,2,9/11/2017,16:10:33,17:02:00,Monday,September,263.90894,3060.37695,325,28.78,8,50,17,13,74,24,6,96,19,0,17,1,4.9915,59.47599,5.12886,1311.04004,1476.41003,206.71001,36.34,28.78
FH1,Midfield,,1v1 stations,3,9/11/2017,17:11:34,17:54:18,Monday,September,283.85437,2771.18701,343,49.85,5,47,15,10,68,20,15,97,36,1,25,4,5.6285,64.84812,6.64243,1196.92004,1073.64001,250.61,199.73,49.85
FH8,Forward,,1v1 stations,3,9/11/2017,17:11:34,17:54:18,Monday,September,300.20773,2659.1001,311,14.47,4,53,10,5,72,22,7,82,32,4,17,3,5.2365,62.22519,7.02511,1174.38,1048.98999,290.37,130.89,14.47
FH10,Back,,1v1 stations,3,9/11/2017,17:11:34,17:54:18,Monday,September,227.745,2595.40308,223,50.18,2,25,3,2,76,13,2,70,12,1,12,5,5.6445,60.73462,5.32943,985.03003,1018.25,415.23001,125.77,49.69
FH15,Mid/Back,,1v1 stations,3,9/11/2017,17:11:34,17:54:18,Monday,September,265.23038,2453.35303,328,64.38,9,48,15,8,79,27,5,99,20,1,16,1,6.3145,57.41053,6.20661,810.96997,1102.40002,330.62,144.60001,47.49
FH11,Mid,,1v1 stations,3,9/11/2017,17:11:34,17:54:18,Monday,September,190.18236,2158.69824,283,123.99,5,31,8,19,100,26,5,59,18,3,8,1,5.1175,50.51536,4.45043,583.59003,774.85999,598.78003,77.88,118.17
FH13,Mid/Forward,,1v1 stations,3,9/11/2017,17:11:34,17:54:18,Monday,September,225.89757,2301.60913,238,36.85,7,37,13,3,58,12,3,70,17,0,16,2,5.6695,53.8596,5.28619,1122.81995,773.57001,207.84,160.53,36.85
FH14,Forward,,1v1 stations,3,9/11/2017,17:11:34,17:54:18,Monday,September,247.0936,2373.9624,342,18.69,10,47,27,7,91,23,12,77,21,1,19,7,4.9995,55.55273,5.7822,730.57001,1066.42004,400.73999,157.69,18.69
FH18,Back,,1v1 stations,3,9/11/2017,17:11:34,17:54:18,Monday,September,171.39177,2132.03003,179,32.92,4,41,6,5,43,16,3,35,7,2,14,3,5.1295,49.8913,4.01071,1077.20996,655.09998,267.64001,98.66,32.92
FH22,Mid,,1v1 stations,3,9/11/2017,17:11:34,17:54:18,Monday,September,260.32294,2638.29834,342,114.41,13,59,22,8,78,33,4,59,21,5,28,12,5.6475,61.73841,6.09178,839.03998,1076.22998,462.47,146.16,105.96
FH21,Back,,1v1 stations,3,9/11/2017,17:11:34,17:54:18,Monday,September,245.26273,2634.69019,302,118.39,4,57,11,14,87,34,4,56,17,0,15,3,5.7565,61.65398,5.73935,907.32001,1059.95996,403.70999,145.06,90.81
FH9,Mid/Forward,,1v1 stations,3,9/11/2017,17:11:34,17:54:18,Monday,September,268.06927,2614.77905,313,97.55,10,44,24,2,98,26,8,61,12,0,15,13,6.1215,61.18804,6.27305,1062.70996,1070.58997,225.03,157.97,73.48
FH2,Back,,1v1 stations,3,9/11/2017,17:11:34,17:54:18,Monday,September,185.49521,1403.04358,166,28.89,3,35,9,2,43,10,0,47,3,2,11,1,5.2365,32.83241,4.34074,877.72998,348.45001,101.71,45.89,25.58
FH23,Back,,1v1 stations,3,9/11/2017,17:11:34,17:54:18,Monday,September,230.03748,2155.53003,283,56.14,6,61,17,10,69,9,4,63,15,1,20,8,5.2495,50.44122,5.38307,686.22998,1023.07001,280.97,108.4,56.14
FH19,Mid,,1v1 stations,3,9/11/2017,17:11:34,17:54:18,Monday,September,224.09525,2454.86255,260,122.55,10,34,14,6,87,15,1,51,15,1,19,7,6.0415,57.44586,5.24402,980.07001,876.08002,343.95999,131.92,95.85
FH20,Mid/Back,,1v1 stations,3,9/11/2017,17:11:34,17:54:18,Monday,September,259.60205,2713.65869,352,75.48,12,44,22,7,98,20,13,85,23,1,18,9,5.5735,63.50191,6.07491,1247.44995,887.62,375.98001,126.61,67.06
FH4,Mid/Back,,1v1 stations,3,9/11/2017,17:11:34,17:54:18,Monday,September,161.44128,1916.40088,189,40.68,8,30,8,3,53,9,5,42,5,6,11,9,5.9325,44.8454,3.77786,787.46997,818.15002,197.31,72.85,31.44
FH5,Mid/Back,,1v1 stations,3,9/11/2017,17:11:34,17:54:18,Monday,September,212.76556,2233.51465,227,32.44,3,18,5,5,66,17,2,64,8,3,26,10,5.6195,52.26613,4.97889,757.28998,1053.53003,309.29999,80.62,27.74
FH6,Forward,,1v1 stations,3,9/11/2017,17:11:34,17:54:18,Monday,September,200.84883,2094.15527,191,91.96,2,28,9,5,53,14,2,46,10,1,17,4,6.1205,49.005,4.70003,882.96002,767.5,243.09,108.63,73.22
FH16,Mid/Forward,,1v1 stations,3,9/11/2017,17:11:34,17:54:18,Monday,September,165.9924,2004.74451,210,56.11,7,29,7,2,51,12,8,56,16,0,19,3,6.0075,46.91272,3.88436,1092.29004,594.15002,188.02,74.22,51.1
FH4,Mid/Back,,Session,0,9/12/2017,15:07:55,17:37:43,Tuesday,September,398.8214,4390.60013,315,201.93,33,38,14,5,89,9,2,90,11,1,18,5,9.5895,33.21109,3.01674,1897.08,1431.74,621.44001,236.81,172.66
FH4,Mid/Back,,warmup,1,9/12/2017,15:07:55,15:15:58,Tuesday,September,25.31323,274.202,8,3.02,0,2,0,0,2,0,0,2,0,0,2,0,4.5555,34.07929,3.14606,128.28,82.77,31.58,28.53,3.02
FH4,Mid/Back,,Receiving Drill,2,9/12/2017,15:22:01,15:36:37,Tuesday,September,56.55896,669.53009,60,37.92,4,6,4,1,13,1,0,19,7,0,5,0,5.3945,45.85927,3.87399,255.45,173.92,161.11,41.14,27.98
FH4,Mid/Back,,Defensive 1v1 2v2 3v3,3,9/12/2017,15:36:45,15:58:53,Tuesday,September,51.9899,596.479,72,35.92,2,10,2,0,29,2,1,21,3,0,1,1,5.4415,26.94448,2.34852,242.59,231.16,63.81,22.41,29.64
FH4,Mid/Back,,11v11,4,9/12/2017,16:04:13,16:47:06,Tuesday,September,193.66841,2033.07922,122,112.19,1,12,8,2,41,6,1,38,1,0,8,4,9.5895,47.41526,4.51671,664.37,780.75,334.13,141.89,104.13
FH4,Mid/Back,,OT,5,9/12/2017,16:51:10,16:57:03,Tuesday,September,21.08839,308.27014,13,12.88,3,1,0,1,2,0,0,5,0,0,1,0,5.5005,52.40907,3.58524,178.41,94.95,18.18,2.84,7.89
FH4,Mid/Back,,F17 attack corners,6,9/12/2017,16:59:03,17:37:43,Tuesday,September,50.20251,509.03967,40,0,23,7,0,1,2,0,0,5,0,1,1,0,3.7995,13.1672,1.29858,427.98001,68.19,12.63,0,0
FH1,Midfield,,Session,0,9/14/2017,16:05:48,17:42:20,Thursday,September,353.36388,3183.93335,303,41.55,37,36,8,7,70,10,8,68,23,3,27,6,6.1635,41.80411,4.63956,1495.24999,1259.71001,274.21,114.59,31.82
FH8,Forward,,Session,0,9/14/2017,16:05:48,17:42:20,Thursday,September,348.71016,2948.15942,276,0,13,50,16,4,66,22,2,59,18,0,19,7,4.6765,38.70847,4.57846,1612.75998,1014.88,290.13,31.63,0
FH10,Back,,Session,0,9/14/2017,16:05:48,17:42:20,Thursday,September,238.55721,2568.12378,188,112.02,2,21,3,0,64,10,1,57,5,2,21,2,6.0785,33.71871,3.13219,946.07999,830.73,474.22,203.3,92.25
FH15,Mid/Back,,Session,0,9/14/2017,16:05:48,17:42:20,Thursday,September,329.97541,3079.45724,326,48.65,2,41,11,24,81,28,5,76,13,3,33,9,5.7735,40.43237,4.33248,1375.71001,1271.99,296.27,87.47,35.68
FH11,Mid,,Session,0,9/14/2017,16:05:48,17:42:20,Thursday,September,287.32385,3219.17908,359,57.49,13,60,9,7,129,23,2,91,10,0,12,3,4.8385,42.26688,3.77248,1084.10002,1298.92998,721.37,57.29,57.49
FH13,Mid/Forward,,Session,0,9/14/2017,16:05:48,17:42:20,Thursday,September,258.92451,2532.8685,202,6.31,15,31,22,11,48,7,0,46,4,2,13,3,5.3475,33.25582,3.3996,1389.59,892.70001,165.35,79.63,6.31
FH14,Forward,,Session,0,9/14/2017,16:05:48,17:42:20,Thursday,September,329.93587,3082.02002,342,32.38,14,58,17,14,112,21,4,72,7,1,16,6,5.0475,40.46602,4.33196,1347.93001,1184.97998,352.43999,165.2,32.38
FH18,Back,,Session,0,9/14/2017,16:05:48,17:42:20,Thursday,September,282.31009,2694.97388,167,36.32,27,25,9,2,36,9,0,44,3,0,11,1,5.4795,35.38422,3.70665,1247.74002,960.5,358.16,92.55,32.7
FH22,Mid,,Session,0,9/14/2017,16:05:48,17:42:20,Thursday,September,354.63406,3125.58026,291,149.58,14,44,19,8,71,20,4,56,10,3,37,5,6.3665,41.03795,4.65624,1098.49997,1316.71999,432.99001,128.79,106.88
FH21,Back,,Session,0,9/14/2017,16:05:48,17:42:20,Thursday,September,329.70094,3146.33502,352,89.38,6,49,14,9,117,24,5,76,14,0,31,7,5.5085,41.31045,4.32888,1403.76001,1166.74999,386.05,100.02,77.81
FH9,Mid/Forward,,Session,0,9/14/2017,16:05:48,17:42:20,Thursday,September,369.82603,3661.7771,399,63.77,29,44,11,3,131,16,5,103,10,3,37,7,5.2515,48.07806,4.85571,1606.54001,1424.09998,396.53001,170.77999,63.77
FH2,Back,,Session,0,9/14/2017,16:05:48,17:42:20,Thursday,September,335.32049,3434.14221,279,40.62,2,25,6,2,67,9,2,107,9,6,40,4,5.1215,45.08928,4.40266,1928.31003,1132.03001,263.23,71.46,40.62
FH23,Back,,Session,0,9/14/2017,16:05:48,17:42:20,Thursday,September,309.66608,2690.95801,327,60.9,17,55,26,8,92,26,3,74,8,0,15,3,5.5315,35.33149,4.06582,1021.42,1097.70003,354.32,157.93,56.8
FH19,Mid,,Session,0,9/14/2017,16:05:48,17:42:20,Thursday,September,335.22678,3158.20032,298,100.26,17,43,19,7,90,18,1,56,10,1,26,10,6.1355,41.46624,4.40143,1362.02997,1208.46004,325.06999,162.58,65.1
